timestamp,timestamp,duration(sec),fixture,demand(gpm),duration(min)
2007-09-07 04:20:18,2007-09-07 04:20:18,480,Shower 1,1.8907050074462632,8.0
2007-09-07 04:46:00,2007-09-07 04:46:00,6,Kitchen Sink,0.3366703492032851,0.1
2007-09-07 04:47:54,2007-09-07 04:47:54,132,Sink 2,1.3719502530447336,2.2
2007-09-07 04:49:54,2007-09-07 04:49:54,6,Kitchen Sink,0.3069422830484696,0.1
2007-09-07 04:51:48,2007-09-07 04:51:48,24,Sink 4,0.6354374140591804,0.4
2007-09-07 04:53:42,2007-09-07 04:53:42,12,Kitchen Sink,0.5514556271718268,0.2
2007-09-07 06:34:00,2007-09-07 06:34:00,102,Sink 2,1.1162888841133205,1.7
2007-09-07 07:27:36,2007-09-07 07:27:36,6,Kitchen Sink,1.7368622650950931,0.1
2007-09-07 07:29:36,2007-09-07 07:29:36,6,Sink 3,0.06911775380994595,0.1
2007-09-07 07:57:42,2007-09-07 07:57:42,12,Kitchen Sink,0.8093466010648509,0.2
2007-09-07 09:08:00,2007-09-07 09:08:00,12,Kitchen Sink,0.611654961135328,0.2
2007-09-07 09:35:06,2007-09-07 09:35:06,72,CW,2.207,1.2
2007-09-07 10:55:36,2007-09-07 10:55:36,6,Kitchen Sink,0.0438488975783528,0.1
2007-09-07 12:08:12,2007-09-07 12:08:12,24,Kitchen Sink,1.5651826830510338,0.4
2007-09-07 12:10:12,2007-09-07 12:10:12,42,Kitchen Sink,0.7313104274084603,0.7
2007-09-07 12:12:06,2007-09-07 12:12:06,42,Kitchen Sink,0.8472498854122406,0.7
2007-09-07 15:18:06,2007-09-07 15:18:06,24,Sink 4,1.6105179839371273,0.4
2007-09-07 15:25:42,2007-09-07 15:25:42,6,Kitchen Sink,0.011891226461926184,0.1
2007-09-07 15:55:18,2007-09-07 15:55:18,6,Sink 4,0.3968696831667864,0.1
2007-09-07 16:13:24,2007-09-07 16:13:24,522,Shower 2,1.8862457975230411,8.7
2007-09-07 16:30:36,2007-09-07 16:30:36,108,Sink 4,0.5945613230963093,1.8
2007-09-07 17:49:42,2007-09-07 17:49:42,72,Kitchen Sink,1.090276826227857,1.2
2007-09-07 18:25:18,2007-09-07 18:25:18,18,Kitchen Sink,0.4585554204380285,0.3
2007-09-07 18:27:12,2007-09-07 18:27:12,12,Kitchen Sink,0.10776423981120603,0.2
2007-09-07 18:39:00,2007-09-07 18:39:00,330,Bath 2,3.4321052375734453,5.5
2007-09-07 18:40:24,2007-09-07 18:40:24,6,Kitchen Sink,0.8517090953354629,0.1
2007-09-07 18:43:36,2007-09-07 18:43:36,6,Kitchen Sink,0.04756490584770474,0.1
2007-09-07 21:23:42,2007-09-07 21:23:42,54,Sink 2,0.3359271475494147,0.9
2007-09-07 21:46:00,2007-09-07 21:46:00,90,Kitchen Sink,1.503496945779792,1.5
2007-09-07 22:53:24,2007-09-07 22:53:24,162,Bath 1,3.2017127248736252,2.7
